file,PerceptionValue,MaxSpeed,Layout,eps,x1,x2,t_start,t_x1,t_x2,t_end,GroupsStart,GroupsX1,GroupsX2,GroupsEnd,endReason
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_1.50_20260908_013309_layout_32.json,1.0,1.5,20260908_013309_layout_32,1.5,-0.25,0.25,1.0,13.25,13.583000183105469,30.700000762939453,5,3,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_1.50_20260908_013309_layout_33.json,1.0,1.5,20260908_013309_layout_33,1.5,-0.25,0.25,1.0,13.567000389099121,13.899999618530273,30.700000762939453,6,6,5,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_1.50_20260908_013309_layout_34.json,1.0,1.5,20260908_013309_layout_34,1.5,-0.25,0.25,1.0,13.416999816894531,13.75,30.700000762939453,6,6,6,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_1.50_20260908_013309_layout_35.json,1.0,1.5,20260908_013309_layout_35,1.5,-0.25,0.25,1.0,13.217000007629395,13.550000190734863,30.700000762939453,6,5,5,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_1.50_20260908_013309_layout_36.json,1.0,1.5,20260908_013309_layout_36,1.5,-0.25,0.25,1.0,13.699999809265137,14.116999626159668,30.700000762939453,6,5,5,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_1.50_20260908_013309_layout_37.json,1.0,1.5,20260908_013309_layout_37,1.5,-0.25,0.25,1.0,13.267000198364258,13.682999610900879,30.700000762939453,10,7,7,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_1.50_20260908_013309_layout_38.json,1.0,1.5,20260908_013309_layout_38,1.5,-0.25,0.25,1.0,13.050000190734863,13.383000373840332,30.700000762939453,10,11,11,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_1.50_20260908_013309_layout_39.json,1.0,1.5,20260908_013309_layout_39,1.5,-0.25,0.25,1.0,13.282999992370605,13.616999626159668,30.700000762939453,2,5,4,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_00.json,1.0,3.0,20260908_013309_layout_00,1.5,-0.25,0.25,1.0,6.900000095367432,7.066999912261963,30.700000762939453,5,7,6,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_01.json,1.0,3.0,20260908_013309_layout_01,1.5,-0.25,0.25,1.0,6.75,6.916999816894531,30.700000762939453,3,6,7,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_02.json,1.0,3.0,20260908_013309_layout_02,1.5,-0.25,0.25,1.0,6.882999897003174,7.050000190734863,30.700000762939453,7,7,10,10,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_03.json,1.0,3.0,20260908_013309_layout_03,1.5,-0.25,0.25,1.0,6.949999809265137,7.133999824523926,30.700000762939453,8,7,7,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_04.json,1.0,3.0,20260908_013309_layout_04,1.5,-0.25,0.25,1.0,6.900000095367432,7.066999912261963,30.700000762939453,9,9,10,15,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_05.json,1.0,3.0,20260908_013309_layout_05,1.5,-0.25,0.25,1.0,6.833000183105469,7.0,30.700000762939453,6,8,8,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_06.json,1.0,3.0,20260908_013309_layout_06,1.5,-0.25,0.25,1.0,7.0,7.199999809265137,30.700000762939453,4,7,7,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_07.json,1.0,3.0,20260908_013309_layout_07,1.5,-0.25,0.25,1.0,6.75,6.916999816894531,30.700000762939453,5,5,5,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_08.json,1.0,3.0,20260908_013309_layout_08,1.5,-0.25,0.25,1.0,6.699999809265137,6.867000102996826,30.700000762939453,6,7,7,11,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_09.json,1.0,3.0,20260908_013309_layout_09,1.5,-0.25,0.25,1.0,6.982999801635742,7.150000095367432,30.700000762939453,6,5,6,10,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_10.json,1.0,3.0,20260908_013309_layout_10,1.5,-0.25,0.25,1.0,6.767000198364258,6.933000087738037,30.700000762939453,5,4,4,10,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_11.json,1.0,3.0,20260908_013309_layout_11,1.5,-0.25,0.25,1.0,6.816999912261963,6.982999801635742,30.700000762939453,5,5,7,12,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_12.json,1.0,3.0,20260908_013309_layout_12,1.5,-0.25,0.25,1.0,6.849999904632568,7.017000198364258,30.700000762939453,5,8,8,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_13.json,1.0,3.0,20260908_013309_layout_13,1.5,-0.25,0.25,1.0,6.767000198364258,6.933000087738037,30.700000762939453,4,7,6,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_14.json,1.0,3.0,20260908_013309_layout_14,1.5,-0.25,0.25,1.0,6.9670000076293945,7.132999897003174,30.700000762939453,6,7,7,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_15.json,1.0,3.0,20260908_013309_layout_15,1.5,-0.25,0.25,1.0,6.849999904632568,7.033999919891357,30.700000762939453,7,6,5,15,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_16.json,1.0,3.0,20260908_013309_layout_16,1.5,-0.25,0.25,1.0,6.683000087738037,6.849999904632568,30.700000762939453,8,6,6,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_17.json,1.0,3.0,20260908_013309_layout_17,1.5,-0.25,0.25,1.0,6.800000190734863,6.9670000076293945,30.700000762939453,7,7,7,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_18.json,1.0,3.0,20260908_013309_layout_18,1.5,-0.25,0.25,1.0,6.882999897003174,7.050000190734863,30.700000762939453,5,6,7,13,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_19.json,1.0,3.0,20260908_013309_layout_19,1.5,-0.25,0.25,1.0,7.116000175476074,7.333000183105469,30.700000762939453,8,7,8,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_20.json,1.0,3.0,20260908_013309_layout_20,1.5,-0.25,0.25,1.0,6.916999816894531,7.099999904632568,30.700000762939453,6,7,6,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_21.json,1.0,3.0,20260908_013309_layout_21,1.5,-0.25,0.25,1.0,6.833000183105469,7.0,30.700000762939453,6,5,5,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_22.json,1.0,3.0,20260908_013309_layout_22,1.5,-0.25,0.25,1.0,6.816999912261963,6.982999801635742,30.700000762939453,5,6,5,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_23.json,1.0,3.0,20260908_013309_layout_23,1.5,-0.25,0.25,1.0,6.849999904632568,7.017000198364258,30.700000762939453,11,10,10,13,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_24.json,1.0,3.0,20260908_013309_layout_24,1.5,-0.25,0.25,1.0,6.800000190734863,6.9670000076293945,30.700000762939453,4,6,6,14,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_25.json,1.0,3.0,20260908_013309_layout_25,1.5,-0.25,0.25,1.0,6.900000095367432,7.083000183105469,30.700000762939453,6,6,7,12,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_26.json,1.0,3.0,20260908_013309_layout_26,1.5,-0.25,0.25,1.0,6.732999801635742,6.900000095367432,30.700000762939453,4,7,7,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_27.json,1.0,3.0,20260908_013309_layout_27,1.5,-0.25,0.25,1.0,6.849999904632568,7.017000198364258,30.700000762939453,7,6,6,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_28.json,1.0,3.0,20260908_013309_layout_28,1.5,-0.25,0.25,1.0,6.683000087738037,6.849999904632568,30.700000762939453,10,9,9,15,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_29.json,1.0,3.0,20260908_013309_layout_29,1.5,-0.25,0.25,1.0,6.566999912261963,6.732999801635742,30.700000762939453,5,5,5,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_30.json,1.0,3.0,20260908_013309_layout_30,1.5,-0.25,0.25,1.0,6.732999801635742,6.900000095367432,30.700000762939453,3,7,7,15,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_31.json,1.0,3.0,20260908_013309_layout_31,1.5,-0.25,0.25,1.0,6.933000087738037,7.099999904632568,30.700000762939453,8,9,9,10,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_32.json,1.0,3.0,20260908_013309_layout_32,1.5,-0.25,0.25,1.0,6.767000198364258,6.933000087738037,30.700000762939453,4,3,3,11,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_33.json,1.0,3.0,20260908_013309_layout_33,1.5,-0.25,0.25,1.0,6.934000015258789,7.099999904632568,30.700000762939453,4,6,6,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_34.json,1.0,3.0,20260908_013309_layout_34,1.5,-0.25,0.25,1.0,6.982999801635742,7.216000080108643,30.700000762939453,8,6,7,12,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_35.json,1.0,3.0,20260908_013309_layout_35,1.5,-0.25,0.25,1.0,6.815999984741211,6.982999801635742,30.700000762939453,6,6,6,10,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_36.json,1.0,3.0,20260908_013309_layout_36,1.5,-0.25,0.25,1.0,7.0,7.184000015258789,30.700000762939453,6,6,5,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_37.json,1.0,3.0,20260908_013309_layout_37,1.5,-0.25,0.25,1.0,6.849999904632568,7.017000198364258,30.700000762939453,10,9,8,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_38.json,1.0,3.0,20260908_013309_layout_38,1.5,-0.25,0.25,1.0,6.716000080108643,6.882999897003174,30.700000762939453,11,8,8,11,timeout
type_flocking_randommovement_0.00_perceptionrad_1.00_maxspeed_3.00_20260908_013309_layout_39.json,1.0,3.0,20260908_013309_layout_39,1.5,-0.25,0.25,1.0,6.815999984741211,6.982999801635742,30.700000762939453,6,7,7,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_00.json,1.5,1.5,20260908_013309_layout_00,1.5,-0.25,0.25,1.0,13.149999618530273,13.5,30.700000762939453,2,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_01.json,1.5,1.5,20260908_013309_layout_01,1.5,-0.25,0.25,1.0,13.199999809265137,13.534000396728516,30.700000762939453,4,4,4,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_02.json,1.5,1.5,20260908_013309_layout_02,1.5,-0.25,0.25,1.0,13.767000198364258,14.166999816894531,30.700000762939453,4,3,3,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_03.json,1.5,1.5,20260908_013309_layout_03,1.5,-0.25,0.25,1.0,13.416999816894531,13.815999984741211,30.700000762939453,3,3,3,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_04.json,1.5,1.5,20260908_013309_layout_04,1.5,-0.25,0.25,1.0,13.133000373840332,13.5,30.700000762939453,5,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_05.json,1.5,1.5,20260908_013309_layout_05,1.5,-0.25,0.25,1.0,13.434000015258789,13.767000198364258,30.700000762939453,3,3,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_06.json,1.5,1.5,20260908_013309_layout_06,1.5,-0.25,0.25,1.0,13.699999809265137,14.032999992370605,30.700000762939453,2,2,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_07.json,1.5,1.5,20260908_013309_layout_07,1.5,-0.25,0.25,1.0,13.217000007629395,13.550000190734863,30.700000762939453,3,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_08.json,1.5,1.5,20260908_013309_layout_08,1.5,-0.25,0.25,1.0,13.083999633789062,13.416999816894531,30.700000762939453,2,2,2,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_09.json,1.5,1.5,20260908_013309_layout_09,1.5,-0.25,0.25,1.0,13.416999816894531,13.767000198364258,30.700000762939453,5,3,3,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_10.json,1.5,1.5,20260908_013309_layout_10,1.5,-0.25,0.25,1.0,13.300000190734863,13.666999816894531,30.700000762939453,3,3,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_11.json,1.5,1.5,20260908_013309_layout_11,1.5,-0.25,0.25,1.0,13.232999801635742,13.567000389099121,30.700000762939453,5,5,5,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_12.json,1.5,1.5,20260908_013309_layout_12,1.5,-0.25,0.25,1.0,13.399999618530273,13.784000396728516,30.700000762939453,2,2,2,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_13.json,1.5,1.5,20260908_013309_layout_13,1.5,-0.25,0.25,1.0,13.267000198364258,13.616999626159668,30.700000762939453,2,4,4,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_14.json,1.5,1.5,20260908_013309_layout_14,1.5,-0.25,0.25,1.0,13.883000373840332,14.25,30.700000762939453,5,5,5,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_15.json,1.5,1.5,20260908_013309_layout_15,1.5,-0.25,0.25,1.0,14.399999618530273,14.833999633789062,30.700000762939453,4,6,7,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_16.json,1.5,1.5,20260908_013309_layout_16,1.5,-0.25,0.25,1.0,13.017000198364258,13.350000381469727,30.700000762939453,4,4,4,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_17.json,1.5,1.5,20260908_013309_layout_17,1.5,-0.25,0.25,1.0,12.732999801635742,13.065999984741211,30.700000762939453,3,4,4,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_18.json,1.5,1.5,20260908_013309_layout_18,1.5,-0.25,0.25,1.0,12.949999809265137,13.300000190734863,30.533000946044922,4,2,2,3,goal-area
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_19.json,1.5,1.5,20260908_013309_layout_19,1.5,-0.25,0.25,1.0,13.815999984741211,14.149999618530273,30.700000762939453,3,4,3,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_20.json,1.5,1.5,20260908_013309_layout_20,1.5,-0.25,0.25,1.0,13.934000015258789,14.366999626159668,30.700000762939453,3,1,1,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_21.json,1.5,1.5,20260908_013309_layout_21,1.5,-0.25,0.25,1.0,13.416999816894531,13.866999626159668,30.700000762939453,6,5,4,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_22.json,1.5,1.5,20260908_013309_layout_22,1.5,-0.25,0.25,1.0,13.133000373840332,13.482999801635742,30.700000762939453,3,4,4,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_23.json,1.5,1.5,20260908_013309_layout_23,1.5,-0.25,0.25,1.0,13.350000381469727,13.732999801635742,30.700000762939453,2,3,2,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_24.json,1.5,1.5,20260908_013309_layout_24,1.5,-0.25,0.25,1.0,13.633000373840332,13.967000007629395,30.700000762939453,4,6,6,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_25.json,1.5,1.5,20260908_013309_layout_25,1.5,-0.25,0.25,1.0,13.517000198364258,13.883999824523926,30.700000762939453,3,3,3,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_26.json,1.5,1.5,20260908_013309_layout_26,1.5,-0.25,0.25,1.0,13.133000373840332,13.465999603271484,30.700000762939453,3,4,4,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_27.json,1.5,1.5,20260908_013309_layout_27,1.5,-0.25,0.25,1.0,13.217000007629395,13.550000190734863,30.700000762939453,4,4,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_28.json,1.5,1.5,20260908_013309_layout_28,1.5,-0.25,0.25,1.0,13.0,13.366999626159668,30.700000762939453,4,4,4,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_29.json,1.5,1.5,20260908_013309_layout_29,1.5,-0.25,0.25,1.0,12.800000190734863,13.182999610900879,30.700000762939453,3,4,4,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_30.json,1.5,1.5,20260908_013309_layout_30,1.5,-0.25,0.25,1.0,13.217000007629395,13.633000373840332,30.700000762939453,3,2,2,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_31.json,1.5,1.5,20260908_013309_layout_31,1.5,-0.25,0.25,1.0,13.684000015258789,14.067000389099121,30.700000762939453,4,5,4,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_32.json,1.5,1.5,20260908_013309_layout_32,1.5,-0.25,0.25,1.0,13.017000198364258,13.350000381469727,30.700000762939453,4,3,3,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_33.json,1.5,1.5,20260908_013309_layout_33,1.5,-0.25,0.25,1.0,13.366999626159668,13.732999801635742,30.700000762939453,6,4,4,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_34.json,1.5,1.5,20260908_013309_layout_34,1.5,-0.25,0.25,1.0,13.565999984741211,13.899999618530273,30.700000762939453,1,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_35.json,1.5,1.5,20260908_013309_layout_35,1.5,-0.25,0.25,1.0,13.0,13.333999633789062,30.617000579833984,3,3,2,2,goal-area
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_36.json,1.5,1.5,20260908_013309_layout_36,1.5,-0.25,0.25,1.0,15.350000381469727,15.699999809265137,30.700000762939453,5,5,5,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_37.json,1.5,1.5,20260908_013309_layout_37,1.5,-0.25,0.25,1.0,13.217000007629395,13.550000190734863,30.700000762939453,4,2,2,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_38.json,1.5,1.5,20260908_013309_layout_38,1.5,-0.25,0.25,1.0,13.083999633789062,13.416999816894531,30.700000762939453,6,6,6,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_1.50_20260908_013309_layout_39.json,1.5,1.5,20260908_013309_layout_39,1.5,-0.25,0.25,1.0,13.215999603271484,13.565999984741211,30.700000762939453,2,2,2,2,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_00.json,1.5,3.0,20260908_013309_layout_00,1.5,-0.25,0.25,1.0,6.900000095367432,7.065999984741211,30.700000762939453,2,2,3,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_01.json,1.5,3.0,20260908_013309_layout_01,1.5,-0.25,0.25,1.0,6.732999801635742,6.916999816894531,30.700000762939453,4,4,4,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_02.json,1.5,3.0,20260908_013309_layout_02,1.5,-0.25,0.25,1.0,6.900000095367432,7.066999912261963,30.700000762939453,4,3,3,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_03.json,1.5,3.0,20260908_013309_layout_03,1.5,-0.25,0.25,1.0,6.867000102996826,7.0329999923706055,30.700000762939453,3,3,3,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_04.json,1.5,3.0,20260908_013309_layout_04,1.5,-0.25,0.25,1.0,6.916999816894531,7.083000183105469,30.700000762939453,4,3,3,7,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_05.json,1.5,3.0,20260908_013309_layout_05,1.5,-0.25,0.25,1.0,6.916999816894531,7.099999904632568,30.700000762939453,3,3,4,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_06.json,1.5,3.0,20260908_013309_layout_06,1.5,-0.25,0.25,1.0,7.117000102996826,7.333000183105469,30.700000762939453,2,2,2,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_07.json,1.5,3.0,20260908_013309_layout_07,1.5,-0.25,0.25,1.0,6.732999801635742,6.900000095367432,30.700000762939453,3,3,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_08.json,1.5,3.0,20260908_013309_layout_08,1.5,-0.25,0.25,1.0,6.7170000076293945,6.882999897003174,30.700000762939453,2,2,2,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_09.json,1.5,3.0,20260908_013309_layout_09,1.5,-0.25,0.25,1.0,6.900000095367432,7.083000183105469,30.700000762939453,5,4,3,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_10.json,1.5,3.0,20260908_013309_layout_10,1.5,-0.25,0.25,1.0,6.783999919891357,6.9670000076293945,30.700000762939453,3,3,3,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_11.json,1.5,3.0,20260908_013309_layout_11,1.5,-0.25,0.25,1.0,6.75,6.916999816894531,30.700000762939453,4,4,4,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_12.json,1.5,3.0,20260908_013309_layout_12,1.5,-0.25,0.25,1.0,6.882999897003174,7.066999912261963,30.700000762939453,1,3,2,3,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_13.json,1.5,3.0,20260908_013309_layout_13,1.5,-0.25,0.25,1.0,6.767000198364258,6.934000015258789,30.700000762939453,2,2,2,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_14.json,1.5,3.0,20260908_013309_layout_14,1.5,-0.25,0.25,1.0,7.065999984741211,7.232999801635742,30.700000762939453,5,5,6,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_15.json,1.5,3.0,20260908_013309_layout_15,1.5,-0.25,0.25,1.0,6.949999809265137,7.132999897003174,30.700000762939453,4,4,4,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_16.json,1.5,3.0,20260908_013309_layout_16,1.5,-0.25,0.25,1.0,6.699999809265137,6.867000102996826,30.700000762939453,4,2,2,8,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_17.json,1.5,3.0,20260908_013309_layout_17,1.5,-0.25,0.25,1.0,6.566999912261963,6.732999801635742,30.700000762939453,3,3,3,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_18.json,1.5,3.0,20260908_013309_layout_18,1.5,-0.25,0.25,1.0,6.583000183105469,6.75,30.700000762939453,4,3,3,5,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_19.json,1.5,3.0,20260908_013309_layout_19,1.5,-0.25,0.25,1.0,7.083000183105469,7.25,30.700000762939453,3,5,5,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_20.json,1.5,3.0,20260908_013309_layout_20,1.5,-0.25,0.25,1.0,6.9670000076293945,7.132999897003174,30.700000762939453,2,3,2,4,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_21.json,1.5,3.0,20260908_013309_layout_21,1.5,-0.25,0.25,1.0,6.833000183105469,7.0,30.700000762939453,5,5,5,6,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_22.json,1.5,3.0,20260908_013309_layout_22,1.5,-0.25,0.25,1.0,6.716000080108643,6.882999897003174,30.700000762939453,1,2,2,12,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_23.json,1.5,3.0,20260908_013309_layout_23,1.5,-0.25,0.25,1.0,6.767000198364258,6.933000087738037,30.700000762939453,2,4,4,9,timeout
type_flocking_randommovement_0.00_perceptionrad_1.50_maxspeed_3.00_20260908_013309_layout_24.json,1.5,3.0,20260908_013309_layout_24,1.5,-0.25,0.25,1.0,6.867000102996826,7.0329999923706055,30.700000762939453,3,5,5,9,timeout
